month,race_id,variant,policy,target,head_bust,candidate_sets,actual,set_match,eligible_count,picks,pick_odds,ticket_count,bet,hit,stake,pay
2025_10,6120251001010001,BASE,MKT2,4,0.0,2-3-5,3-6-4,0.0,6,3-5-2|3-2-5,62.70|140.60,2,1,0,200,0
2025_10,6120251001010001,OH_HIGH,MKT1,4,0.0,2-3-5,3-6-4,0.0,6,3-5-2,62.70,1,1,0,100,0
2025_10,6120251001010001,OH_HIGH,MKT2,4,0.0,2-3-5,3-6-4,0.0,6,3-5-2|3-2-5,62.70|140.60,2,1,0,200,0
2025_10,6120251001020001,BASE,MKT1,1,0.0,2-5-7,4-7-1,0.0,6,7-2-5,37.60,1,1,0,100,0
2025_10,6120251001020001,BASE,MKT2,1,0.0,2-5-7,4-7-1,0.0,6,7-2-5|2-5-7,37.60|51.20,2,1,0,200,0
2025_10,6120251001020001,OH_HIGH,MKT1,1,0.0,3-4-7,4-7-1,0.0,6,7-4-3,82.10,1,1,0,100,0
2025_10,6120251001020001,OH_HIGH,MKT2,1,0.0,3-4-7,4-7-1,0.0,6,7-4-3|4-7-3,82.10|97.70,2,1,0,200,0
2025_10,6120251001030001,BASE,MKT1,3,1.0,1-2-5,6-2-1,0.0,4,1-2-5,33.50,1,1,0,100,0
2025_10,6120251001030001,BASE,MKT2,3,1.0,1-2-5,6-2-1,0.0,4,1-2-5|5-2-1,33.50|40.40,2,1,0,200,0
2025_10,6120251001030001,OH_HIGH,MKT1,3,1.0,1-4-5,6-2-1,0.0,4,1-4-5,47.30,1,1,0,100,0
2025_10,6120251001030001,OH_HIGH,MKT2,3,1.0,1-4-5,6-2-1,0.0,4,1-4-5|5-4-1,47.30|65.30,2,1,0,200,0
2025_10,6120251001030002,BASE,MKT1,4,1.0,1-3-7,3-7-2,0.0,5,7-1-3,44.10,1,1,0,100,0
2025_10,6120251001030002,BASE,MKT2,4,1.0,1-3-7,3-7-2,0.0,5,7-1-3|3-7-1,44.10|49.40,2,1,0,200,0
2025_10,6120251001030002,OH_HIGH,MKT1,4,1.0,1-3-7,3-7-2,0.0,5,7-1-3,44.10,1,1,0,100,0
2025_10,6120251001030002,OH_HIGH,MKT2,4,1.0,1-3-7,3-7-2,0.0,5,7-1-3|3-7-1,44.10|49.40,2,1,0,200,0
2025_10,6120251001010003,BASE,MKT1,7,0.0,1-2-3,3-5-7,0.0,6,3-2-1,276.40,1,1,0,100,0
2025_10,6120251001010003,BASE,MKT2,7,0.0,1-2-3,3-5-7,0.0,6,3-2-1|2-3-1,276.40|279.30,2,1,0,200,0
2025_10,6120251001010003,OH_HIGH,MKT1,7,0.0,3-4-5,3-5-7,0.0,6,5-3-4,365.20,1,1,0,100,0
2025_10,6120251001010003,OH_HIGH,MKT2,7,0.0,3-4-5,3-5-7,0.0,6,5-3-4|3-5-4,365.20|388.30,2,1,0,200,0
2025_10,6120251001030003,BASE,MKT1,5,0.0,2-3-4,6-1-5,0.0,4,2-3-4,52.50,1,1,0,100,0
2025_10,6120251001030003,BASE,MKT2,5,0.0,2-3-4,6-1-5,0.0,4,2-3-4|4-3-2,52.50|89.10,2,1,0,200,0
2025_10,6120251001030003,OH_HIGH,MKT1,5,0.0,2-3-4,6-1-5,0.0,4,2-3-4,52.50,1,1,0,100,0
2025_10,6120251001030003,OH_HIGH,MKT2,5,0.0,2-3-4,6-1-5,0.0,4,2-3-4|4-3-2,52.50|89.10,2,1,0,200,0
2025_10,6120251001010004,BASE,MKT1,5,0.0,1-3-7|1-4-7,1-5-2,0.0,12,7-1-4,564.00,1,1,0,100,0
2025_10,6120251001010004,BASE,MKT2,5,0.0,1-3-7|1-4-7,1-5-2,0.0,12,7-1-4|1-7-4,564.00|591.70,2,1,0,200,0
2025_10,6120251001010004,OH_HIGH,MKT1,5,0.0,1-2-7,1-5-2,0.0,6,7-2-1,218.90,1,1,0,100,0
2025_10,6120251001010004,OH_HIGH,MKT2,5,0.0,1-2-7,1-5-2,0.0,6,7-2-1|2-7-1,218.90|347.90,2,1,0,200,0
2025_10,6120251001020004,BASE,MKT1,2,,,,,0,,,0,0,0,0,0
2025_10,6120251001020004,BASE,MKT2,2,,,,,0,,,0,0,0,0,0
2025_10,6120251001020004,OH_HIGH,MKT1,2,,,,,0,,,0,0,0,0,0
2025_10,6120251001020004,OH_HIGH,MKT2,2,,,,,0,,,0,0,0,0,0
2025_10,6120251001030004,BASE,MKT1,6,1.0,3-4-5,1-3-7,0.0,6,5-3-4,35.30,1,1,0,100,0
2025_10,6120251001030004,BASE,MKT2,6,1.0,3-4-5,1-3-7,0.0,6,5-3-4|3-5-4,35.30|69.10,2,1,0,200,0
2025_10,6120251001030004,OH_HIGH,MKT1,6,1.0,3-4-5|2-4-5,1-3-7,0.0,12,5-3-4,35.30,1,1,0,100,0
2025_10,6120251001030004,OH_HIGH,MKT2,6,1.0,3-4-5|2-4-5,1-3-7,0.0,12,5-3-4|3-5-4,35.30|69.10,2,1,0,200,0
2025_10,4620251001030007,BASE,MKT1,7,1.0,1-3-5|1-3-4,1-4-5,0.0,10,1-3-5,30.70,1,1,0,100,0
2025_10,4620251001030007,BASE,MKT2,7,1.0,1-3-5|1-3-4,1-4-5,0.0,10,1-3-5|1-5-3,30.70|49.50,2,1,0,200,0
2025_10,4620251001030007,OH_HIGH,MKT1,7,1.0,1-2-3,1-4-5,0.0,5,3-2-1,48.10,1,1,0,100,0
2025_10,4620251001030007,OH_HIGH,MKT2,7,1.0,1-2-3,1-4-5,0.0,5,3-2-1|1-3-2,48.10|50.60,2,1,0,200,0
2025_10,4620251001020010,BASE,MKT1,2,0.0,3-5-7,3-7-2,0.0,5,3-7-5,66.80,1,1,0,100,0
2025_10,4620251001020010,BASE,MKT2,2,0.0,3-5-7,3-7-2,0.0,5,3-7-5|7-5-3,66.80|139.70,2,1,0,200,0
2025_10,4620251001020010,OH_HIGH,MKT1,2,0.0,3-5-7,3-7-2,0.0,5,3-7-5,66.80,1,1,0,100,0
2025_10,4620251001020010,OH_HIGH,MKT2,2,0.0,3-5-7,3-7-2,0.0,5,3-7-5|7-5-3,66.80|139.70,2,1,0,200,0
2025_10,4620251001020011,BASE,MKT1,5,0.0,2-3-4,3-4-5,0.0,4,3-2-4,68.50,1,1,0,100,0
2025_10,4620251001020011,BASE,MKT2,5,0.0,2-3-4,3-4-5,0.0,4,3-2-4|4-2-3,68.50|115.00,2,1,0,200,0
2025_10,4620251001020011,OH_HIGH,MKT1,5,0.0,2-3-4,3-4-5,0.0,4,3-2-4,68.50,1,1,0,100,0
2025_10,4620251001020011,OH_HIGH,MKT2,5,0.0,2-3-4,3-4-5,0.0,4,3-2-4|4-2-3,68.50|115.00,2,1,0,200,0
2025_10,4620251001030011,BASE,MKT1,3,0.0,1-2-6,7-1-3,0.0,6,1-2-6,77.70,1,1,0,100,0
2025_10,4620251001030011,BASE,MKT2,3,0.0,1-2-6,7-1-3,0.0,6,1-2-6|6-2-1,77.70|105.00,2,1,0,200,0
2025_10,4620251001030011,OH_HIGH,MKT1,3,0.0,1-5-6,7-1-3,0.0,6,1-6-5,188.60,1,1,0,100,0
2025_10,4620251001030011,OH_HIGH,MKT2,3,0.0,1-5-6,7-1-3,0.0,6,1-6-5|1-5-6,188.60|231.00,2,1,0,200,0
2025_10,8420251002010001,BASE,MKT1,4,0.0,1-3-5,3-4-1,0.0,6,3-1-5,43.40,1,1,0,100,0
2025_10,8420251002010001,BASE,MKT2,4,0.0,1-3-5,3-4-1,0.0,6,3-1-5|3-5-1,43.40|57.80,2,1,0,200,0
2025_10,8420251002010001,OH_HIGH,MKT1,4,0.0,1-3-5,3-4-1,0.0,6,3-1-5,43.40,1,1,0,100,0
2025_10,8420251002010001,OH_HIGH,MKT2,4,0.0,1-3-5,3-4-1,0.0,6,3-1-5|3-5-1,43.40|57.80,2,1,0,200,0
2025_10,8420251002020001,BASE,MKT1,1,0.0,3-5-7,1-5-7,0.0,6,7-3-5,198.70,1,1,0,100,0
2025_10,8420251002020001,BASE,MKT2,1,0.0,3-5-7,1-5-7,0.0,6,7-3-5|7-5-3,198.70|229.60,2,1,0,200,0
2025_10,8420251002020001,OH_HIGH,MKT1,1,0.0,,1-5-7,0.0,0,,,0,0,0,0,0
2025_10,8420251002020001,OH_HIGH,MKT2,1,0.0,,1-5-7,0.0,0,,,0,0,0,0,0
2025_10,8420251002030001,BASE,MKT1,1,1.0,,2-6-3,0.0,0,,,0,0,0,0,0
2025_10,8420251002030001,BASE,MKT2,1,1.0,,2-6-3,0.0,0,,,0,0,0,0,0
2025_10,8420251002030001,OH_HIGH,MKT1,1,1.0,3-4-5,2-6-3,0.0,5,5-3-4,43.30,1,1,0,100,0
2025_10,8420251002030001,OH_HIGH,MKT2,1,1.0,3-4-5,2-6-3,0.0,5,5-3-4|3-4-5,43.30|48.10,2,1,0,200,0
2025_10,8420251002030003,BASE,MKT1,1,0.0,2-3-5,5-1-7,0.0,4,5-3-2,49.80,1,1,0,100,0
2025_10,8420251002030003,BASE,MKT2,1,0.0,2-3-5,5-1-7,0.0,4,5-3-2|2-3-5,49.80|175.70,2,1,0,200,0
2025_10,8420251002030003,OH_HIGH,MKT1,1,0.0,2-4-5,5-1-7,0.0,6,5-2-4,43.80,1,1,0,100,0
2025_10,8420251002030003,OH_HIGH,MKT2,1,0.0,2-4-5,5-1-7,0.0,6,5-2-4|2-5-4,43.80|48.30,2,1,0,200,0
2025_10,8420251002010004,BASE,MKT1,4,0.0,1-3-7,4-1-6,0.0,6,7-3-1,70.20,1,1,0,100,0
2025_10,8420251002010004,BASE,MKT2,4,0.0,1-3-7,4-1-6,0.0,6,7-3-1|1-7-3,70.20|114.00,2,1,0,200,0
2025_10,8420251002010004,OH_HIGH,MKT1,4,0.0,1-3-7,4-1-6,0.0,6,7-3-1,70.20,1,1,0,100,0
2025_10,8420251002010004,OH_HIGH,MKT2,4,0.0,1-3-7,4-1-6,0.0,6,7-3-1|1-7-3,70.20|114.00,2,1,0,200,0
2025_10,8420251002020004,BASE,MKT1,4,1.0,1-3-7|1-3-5,1-3-2,0.0,10,1-3-7,46.70,1,1,0,100,0
2025_10,8420251002020004,BASE,MKT2,4,1.0,1-3-7|1-3-5,1-3-2,0.0,10,1-3-7|5-3-1,46.70|64.90,2,1,0,200,0
2025_10,8420251002020004,OH_HIGH,MKT1,4,1.0,1-5-7,1-3-2,0.0,4,5-7-1,67.90,1,1,0,100,0
2025_10,8420251002020004,OH_HIGH,MKT2,4,1.0,1-5-7,1-3-2,0.0,4,5-7-1|1-7-5,67.90|71.00,2,1,0,200,0
2025_10,8420251002030004,BASE,MKT1,4,0.0,,7-2-4,0.0,0,,,0,0,0,0,0
2025_10,8420251002030004,BASE,MKT2,4,0.0,,7-2-4,0.0,0,,,0,0,0,0,0
2025_10,8420251002030004,OH_HIGH,MKT1,4,0.0,1-2-7,7-2-4,0.0,5,2-1-7,31.80,1,1,0,100,0
2025_10,8420251002030004,OH_HIGH,MKT2,4,0.0,1-2-7,7-2-4,0.0,5,2-1-7|7-2-1,31.80|37.20,2,1,0,200,0
2025_10,8420251002010005,BASE,MKT1,4,0.0,1-2-7|1-6-7,4-2-5,0.0,12,1-7-2,178.30,1,1,0,100,0
2025_10,8420251002010005,BASE,MKT2,4,0.0,1-2-7|1-6-7,4-2-5,0.0,12,1-7-2|1-2-7,178.30|236.80,2,1,0,200,0
2025_10,8420251002010005,OH_HIGH,MKT1,4,0.0,1-5-7,4-2-5,0.0,6,1-7-5,415.80,1,1,0,100,0
2025_10,8420251002010005,OH_HIGH,MKT2,4,0.0,1-5-7,4-2-5,0.0,6,1-7-5|5-1-7,415.80|426.30,2,1,0,200,0
2025_10,8420251002030011,BASE,MKT1,5,0.0,1-2-4,3-2-5,0.0,6,1-4-2,227.80,1,1,0,100,0
2025_10,8420251002030011,BASE,MKT2,5,0.0,1-2-4,3-2-5,0.0,6,1-4-2|1-2-4,227.80|275.60,2,1,0,200,0
2025_10,8420251002030011,OH_HIGH,MKT1,5,0.0,1-2-3,3-2-5,0.0,6,3-1-2,46.90,1,1,0,100,0
2025_10,8420251002030011,OH_HIGH,MKT2,5,0.0,1-2-3,3-2-5,0.0,6,3-1-2|3-2-1,46.90|56.80,2,1,0,200,0
2025_11,3520251101020001,BASE,MKT1,3,0.0,1-2-7,3-6-1,0.0,6,2-1-7,52.40,1,1,0,100,0
2025_11,3520251101020001,BASE,MKT2,3,0.0,1-2-7,3-6-1,0.0,6,2-1-7|2-7-1,52.40|68.00,2,1,0,200,0
2025_11,3520251101020001,OH_HIGH,MKT1,3,0.0,,3-6-1,0.0,0,,,0,0,0,0,0
2025_11,3520251101020001,OH_HIGH,MKT2,3,0.0,,3-6-1,0.0,0,,,0,0,0,0,0
2025_11,3520251101030001,BASE,MKT1,3,0.0,1-2-7,3-7-2,0.0,6,1-7-2,322.10,1,1,0,100,0
2025_11,3520251101030001,BASE,MKT2,3,0.0,1-2-7,3-7-2,0.0,6,1-7-2|1-2-7,322.10|396.50,2,1,0,200,0
2025_11,3520251101030001,OH_HIGH,MKT1,3,0.0,,3-7-2,0.0,0,,,0,0,0,0,0
2025_11,3520251101030001,OH_HIGH,MKT2,3,0.0,,3-7-2,0.0,0,,,0,0,0,0,0
2025_11,3520251101010002,BASE,MKT1,5,0.0,1-2-7,1-5-4,0.0,2,1-2-7,30.00,1,1,0,100,0
2025_11,3520251101010002,BASE,MKT2,5,0.0,1-2-7,1-5-4,0.0,2,1-2-7|1-7-2,30.00|41.00,2,1,0,200,0
2025_11,3520251101010002,OH_HIGH,MKT1,5,0.0,1-2-7,1-5-4,0.0,2,1-2-7,30.00,1,1,0,100,0
2025_11,3520251101010002,OH_HIGH,MKT2,5,0.0,1-2-7,1-5-4,0.0,2,1-2-7|1-7-2,30.00|41.00,2,1,0,200,0
2025_11,3520251101030002,BASE,MKT1,5,0.0,1-3-4,7-2-5,0.0,6,3-4-1,124.10,1,1,0,100,0
2025_11,3520251101030002,BASE,MKT2,5,0.0,1-3-4,7-2-5,0.0,6,3-4-1|3-1-4,124.10|147.10,2,1,0,200,0
2025_11,3520251101030002,OH_HIGH,MKT1,5,0.0,1-3-4,7-2-5,0.0,6,3-4-1,124.10,1,1,0,100,0
2025_11,3520251101030002,OH_HIGH,MKT2,5,0.0,1-3-4,7-2-5,0.0,6,3-4-1|3-1-4,124.10|147.10,2,1,0,200,0
2025_11,3520251101020003,BASE,MKT1,2,0.0,4-5-7,2-4-1,0.0,6,4-5-7,221.50,1,1,0,100,0
2025_11,3520251101020003,BASE,MKT2,2,0.0,4-5-7,2-4-1,0.0,6,4-5-7|4-7-5,221.50|254.20,2,1,0,200,0
2025_11,3520251101020003,OH_HIGH,MKT1,2,0.0,1-4-7,2-4-1,0.0,6,4-1-7,108.90,1,1,0,100,0
2025_11,3520251101020003,OH_HIGH,MKT2,2,0.0,1-4-7,2-4-1,0.0,6,4-1-7|4-7-1,108.90|179.60,2,1,0,200,0
2025_11,3520251101030004,BASE,MKT1,3,1.0,2-5-7,5-2-4,0.0,5,2-5-7,65.50,1,1,0,100,0
