month,race_id,trio,ticket,odds,market_p,actual_hit,score_order,winner_score_rank,line_pos_order,winner_line_pos,running_style_order,winner_running_style,escape_count,winner_is_escape,winner_score_rank_x_line_pos,group_score_percentile
2025_01,3120250129010004,2-3-5,3-5-2,338.3,0.002214304919572778,0,2-3-1,2,1-2-2,1,逃-追-追,逃,1,1,2x1,0.22857142857142856
2025_01,3120250129010004,2-3-5,5-2-3,469.6,0.0015951860185082429,0,3-1-2,3,2-2-1,2,追-追-逃,追,1,0,3x2,0.22857142857142856
2025_01,3120250129010004,2-3-5,5-3-2,535.9,0.0013978342121505334,0,3-2-1,3,2-1-2,2,追-逃-追,追,1,0,3x2,0.22857142857142856
2025_01,3120250129010004,2-4-5,2-4-5,291.5,0.0025698091056311177,0,1-2-3,1,2-2-2,2,追-追-追,追,0,0,1x2,0.42857142857142855
2025_01,3120250129010004,2-4-5,2-5-4,321.4,0.0023307385012180178,0,1-3-2,1,2-2-2,2,追-追-追,追,0,0,1x2,0.42857142857142855
2025_01,3120250129010004,2-4-5,4-2-5,321.4,0.0023307385012180178,0,2-1-3,2,2-2-2,2,追-追-追,追,0,0,2x2,0.42857142857142855
2025_01,3120250129010004,2-4-5,4-5-2,409.3,0.0018301963212593961,0,2-3-1,2,2-2-2,2,追-追-追,追,0,0,2x2,0.42857142857142855
2025_01,3120250129010004,2-4-5,5-2-4,430.5,0.0017400681865074815,0,3-1-2,3,2-2-2,2,追-追-追,追,0,0,3x2,0.42857142857142855
2025_01,3120250129010004,2-4-5,5-4-2,557.8,0.0013429533063669253,0,3-2-1,3,2-2-2,2,追-追-追,追,0,0,3x2,0.42857142857142855
2025_01,3120250129010006,1-3-4,1-3-4,139.7,0.005360226422466278,0,1-2-3,1,1-2-1,1,逃-追-両,逃,1,1,1x1,0.08571428571428572
2025_01,3120250129010006,1-3-4,1-4-3,172.0,0.004353625762898482,0,1-3-2,1,1-1-2,1,逃-両-追,逃,1,1,1x1,0.08571428571428572
2025_01,3120250129010006,1-3-4,3-1-4,119.9,0.006245401428011167,1,2-1-3,2,2-1-1,2,追-逃-両,追,1,0,2x2,0.08571428571428572
2025_01,3120250129010006,1-3-4,3-4-1,90.6,0.008265161492478355,0,2-3-1,2,2-1-1,2,追-両-逃,追,1,0,2x2,0.08571428571428572
2025_01,3120250129010006,1-3-4,4-1-3,218.2,0.0034318223245579237,0,3-1-2,3,1-1-2,1,両-逃-追,両,1,0,3x1,0.08571428571428572
2025_01,3120250129010006,1-3-4,4-3-1,167.0,0.00448397383963197,0,3-2-1,3,1-2-1,1,両-追-逃,両,1,0,3x1,0.08571428571428572
2025_01,3120250129010006,1-4-5,1-4-5,357.4,0.0020951976251218215,0,1-2-3,1,1-1-1,1,逃-両-逃,逃,2,1,1x1,0.22857142857142856
2025_01,3120250129010006,1-4-5,1-5-4,438.9,0.001706137232213577,0,1-3-2,1,1-1-1,1,逃-逃-両,逃,2,1,1x1,0.22857142857142856
2025_01,3120250129010006,1-4-5,4-1-5,538.1,0.0013916068225581471,0,2-1-3,2,1-1-1,1,両-逃-逃,両,2,0,2x1,0.22857142857142856
2025_01,3120250129010006,1-4-5,4-5-1,690.9,0.001083837937789172,0,2-3-1,2,1-1-1,1,両-逃-逃,両,2,0,2x1,0.22857142857142856
2025_01,3120250129010006,1-4-5,5-1-4,562.1,0.0013321893457010122,0,3-1-2,3,1-1-1,1,逃-逃-両,逃,2,1,3x1,0.22857142857142856
2025_01,3120250129010006,1-4-5,5-4-1,805.3,0.0009298691558655644,0,3-2-1,3,1-1-1,1,逃-両-逃,逃,2,1,3x1,0.22857142857142856
2025_01,3120250129010006,2-3-4,2-3-4,55.2,0.013565645493089475,0,1-2-3,1,2-2-1,2,追-追-両,追,0,0,1x2,0.11428571428571428
2025_01,3120250129010006,2-3-4,2-4-3,77.1,0.0097123687576983,0,1-3-2,1,2-1-2,2,追-両-追,追,0,0,1x2,0.11428571428571428
2025_01,3120250129010006,2-3-4,3-2-4,52.5,0.014263307261305506,0,2-1-3,2,2-2-1,2,追-追-両,追,0,0,2x2,0.11428571428571428
2025_01,3120250129010006,2-3-4,3-4-2,43.9,0.01705748590475032,0,2-3-1,2,2-1-2,2,追-両-追,追,0,0,2x2,0.11428571428571428
2025_01,3120250129010006,2-3-4,4-2-3,106.1,0.007057715657102159,0,3-1-2,3,1-2-2,1,両-追-追,両,0,0,3x1,0.11428571428571428
2025_01,3120250129010006,2-3-4,4-3-2,84.7,0.008840892930561263,0,3-2-1,3,1-2-2,1,両-追-追,両,0,0,3x1,0.11428571428571428
2025_01,3120250129010006,2-4-5,2-4-5,184.6,0.004056466041270525,0,1-2-3,1,2-1-1,2,追-両-逃,追,1,0,1x2,0.3142857142857143
2025_01,3120250129010006,2-4-5,2-5-4,232.6,0.003219362129056487,0,1-3-2,1,2-1-1,2,追-逃-両,追,1,0,1x2,0.3142857142857143
2025_01,3120250129010006,2-4-5,4-2-5,260.4,0.0028756667865535296,0,2-1-3,2,1-2-1,1,両-追-逃,両,1,0,2x1,0.3142857142857143
2025_01,3120250129010006,2-4-5,4-5-2,474.4,0.0015784646526529067,0,2-3-1,2,1-1-2,1,両-逃-追,両,1,0,2x1,0.3142857142857143
2025_01,3120250129010006,2-4-5,5-2-4,394.2,0.0018996033262773692,0,3-1-2,3,1-2-1,1,逃-追-両,逃,1,1,3x1,0.3142857142857143
2025_01,3120250129010006,2-4-5,5-4-2,599.7,0.0012486637172228429,0,3-2-1,3,1-1-2,1,逃-両-追,逃,1,1,3x1,0.3142857142857143
2025_01,3120250129010007,1-3-6,1-3-6,209.3,0.0035405699382808744,0,1-2-3,1,1-2-1,1,逃-追-追,逃,1,1,1x1,0.34285714285714286
2025_01,3120250129010007,1-3-6,1-6-3,479.5,0.0015454458562715058,0,1-3-2,1,1-1-2,1,逃-追-追,逃,1,1,1x1,0.34285714285714286
2025_01,3120250129010007,1-3-6,3-1-6,681.9,0.0010867301482360861,0,2-1-3,2,2-1-1,2,追-逃-追,追,1,0,2x2,0.34285714285714286
2025_01,3120250129010007,1-3-6,3-6-1,1963.8,0.00037735069155829873,0,2-3-1,2,2-1-1,2,追-追-逃,追,1,0,2x2,0.34285714285714286
2025_01,3120250129010007,1-3-6,6-1-3,1528.5,0.0004848160209893275,0,3-1-2,3,1-1-2,1,追-逃-追,追,1,0,3x1,0.34285714285714286
2025_01,3120250129010007,1-3-6,6-3-1,3336.5,0.00022210139010405726,0,3-2-1,3,1-2-1,1,追-追-逃,追,1,0,3x1,0.34285714285714286
2025_01,3120250129010007,1-4-6,1-4-6,176.2,0.004205682679240563,0,1-2-3,1,1-1-1,1,逃-追-追,逃,1,1,1x1,0.37142857142857144
2025_01,3120250129010007,1-4-6,1-6-4,449.7,0.001647856989286607,0,1-3-2,1,1-1-1,1,逃-追-追,逃,1,1,1x1,0.37142857142857144
2025_01,3120250129010007,1-4-6,4-1-6,386.9,0.0019153302871082632,0,2-1-3,2,1-1-1,1,追-逃-追,追,1,0,2x1,0.37142857142857144
2025_01,3120250129010007,1-4-6,4-6-1,1783.3,0.0004155449380823121,0,2-3-1,2,1-1-1,1,追-追-逃,追,1,0,2x1,0.37142857142857144
2025_01,3120250129010007,1-4-6,6-1-4,2333.0,0.0003176344998209117,0,3-1-2,3,1-1-1,1,追-逃-追,追,1,0,3x1,0.37142857142857144
2025_01,3120250129010007,1-4-6,6-4-1,2745.9,0.0002698719137922674,0,3-2-1,3,1-1-1,1,追-追-逃,追,1,0,3x1,0.37142857142857144
2025_01,3120250129010007,2-3-6,2-3-6,2443.2,0.0003033076653905481,0,1-2-3,1,2-2-1,2,追-追-追,追,0,0,1x2,0.4
2025_01,3120250129010007,2-3-6,2-6-3,3166.2,0.00023404752955662533,0,1-3-2,1,2-1-2,2,追-追-追,追,0,0,1x2,0.4
2025_01,3120250129010007,2-3-6,3-2-6,1951.5,0.00037972907408772075,0,2-1-3,2,2-2-1,2,追-追-追,追,0,0,2x2,0.4
2025_01,3120250129010007,2-3-6,3-6-2,4848.3,0.00015284559290518058,0,2-3-1,2,2-1-2,2,追-追-追,追,0,0,2x2,0.4
2025_01,3120250129010007,2-3-6,6-2-3,2983.6,0.00024837152704189136,0,3-1-2,3,1-2-2,1,追-追-追,追,0,0,3x1,0.4
2025_01,3120250129010007,2-3-6,6-3-2,5086.8,0.00014567926556620803,0,3-2-1,3,1-2-2,1,追-追-追,追,0,0,3x1,0.4
2025_01,3120250129010008,1-3-5,1-3-5,89.1,0.008376232525083734,0,1-2-3,1,1-2-2,1,逃-追-追,逃,1,1,1x1,0.2
2025_01,3120250129010008,1-3-5,1-5-3,239.6,0.003114867771222707,0,1-3-2,1,1-2-2,1,逃-追-追,逃,1,1,1x1,0.2
2025_01,3120250129010008,1-3-5,3-1-5,323.9,0.0023041751095552974,0,2-1-3,2,2-1-2,2,追-逃-追,追,1,0,2x2,0.2
2025_01,3120250129010008,1-3-5,3-5-1,1036.7,0.0007199019176087207,0,2-3-1,2,2-2-1,2,追-追-逃,追,1,0,2x2,0.2
2025_01,3120250129010008,1-3-5,5-1-3,1411.8,0.000528631759445361,0,3-1-2,3,2-1-2,2,追-逃-追,追,1,0,3x2,0.2
2025_01,3120250129010008,1-3-5,5-3-1,2027.1,0.0003681724226653647,0,3-2-1,3,2-2-1,2,追-追-逃,追,1,0,3x2,0.2
2025_01,3120250129010008,1-3-7,1-3-7,201.3,0.0037075127570042757,0,1-2-3,1,1-2-1,1,逃-追-両,逃,1,1,1x1,0.2857142857142857
2025_01,3120250129010008,1-3-7,1-7-3,507.4,0.0014708756759656302,0,1-3-2,1,1-1-2,1,逃-両-追,逃,1,1,1x1,0.2857142857142857
2025_01,3120250129010008,1-3-7,3-1-7,707.3,0.001055170815757049,0,2-1-3,2,2-1-1,2,追-逃-両,追,1,0,2x2,0.2857142857142857
2025_01,3120250129010008,1-3-7,3-7-1,2341.0,0.0003188049201131827,0,2-3-1,2,2-1-1,2,追-両-逃,追,1,0,2x2,0.2857142857142857
2025_01,3120250129010008,1-3-7,7-1-3,3779.7,0.0001974554377291745,0,3-1-2,3,1-1-2,1,両-逃-追,両,1,0,3x1,0.2857142857142857
2025_01,3120250129010008,1-3-7,7-3-1,4479.7,0.00016660095943589096,0,3-2-1,3,1-2-1,1,両-追-逃,両,1,0,3x1,0.2857142857142857
2025_01,3120250129010008,1-4-5,1-4-5,188.0,0.003969799563749791,0,1-2-3,1,1-1-2,1,逃-逃-追,逃,2,1,1x1,0.34285714285714286
2025_01,3120250129010008,1-4-5,1-5-4,372.1,0.002005703622641657,0,1-3-2,1,1-2-1,1,逃-追-逃,逃,2,1,1x1,0.34285714285714286
2025_01,3120250129010008,1-4-5,4-1-5,602.7,0.0012382981881283567,0,2-1-3,2,1-1-2,1,逃-逃-追,逃,2,1,2x1,0.34285714285714286
2025_01,3120250129010008,1-4-5,4-5-1,1770.0,0.0004216510271101473,0,2-3-1,2,1-2-1,1,逃-追-逃,逃,2,1,2x1,0.34285714285714286
2025_01,3120250129010008,1-4-5,5-1-4,1445.6,0.0005162716643504156,0,3-1-2,3,2-1-1,2,追-逃-逃,追,2,0,3x2,0.34285714285714286
2025_01,3120250129010008,1-4-5,5-4-1,838.0,0.0008905994248030557,0,3-2-1,3,2-1-1,2,追-逃-逃,追,2,0,3x2,0.34285714285714286
2025_01,3120250129010008,2-3-5,2-3-5,456.4,0.0016352373312553915,0,1-2-3,1,2-2-2,2,逃-追-追,逃,1,1,1x2,0.3142857142857143
2025_01,3120250129010008,2-3-5,2-5-3,967.6,0.0007713128544697816,0,1-3-2,1,2-2-2,2,逃-追-追,逃,1,1,1x2,0.3142857142857143
2025_01,3120250129010008,2-3-5,3-2-5,643.3,0.0011601466158634552,0,2-1-3,2,2-2-2,2,追-逃-追,追,1,0,2x2,0.3142857142857143
2025_01,3120250129010008,2-3-5,3-5-2,1570.8,0.0004751224331455059,0,2-3-1,2,2-2-2,2,追-追-逃,追,1,0,2x2,0.3142857142857143
2025_01,3120250129010008,2-3-5,5-2-3,2419.0,0.00030852514178791266,0,3-1-2,3,2-2-2,2,追-逃-追,追,1,0,3x2,0.3142857142857143
2025_01,3120250129010008,2-3-5,5-3-2,2926.2,0.0002550482940280776,0,3-2-1,3,2-2-2,2,追-追-逃,追,1,0,3x2,0.3142857142857143
2025_01,3120250129010008,2-3-7,2-3-7,1073.5,0.000695223398216079,0,1-2-3,1,2-2-1,2,逃-追-両,逃,1,1,1x2,0.42857142857142855
2025_01,3120250129010008,2-3-7,2-7-3,2199.1,0.00033937625300575725,0,1-3-2,1,2-1-2,2,逃-両-追,逃,1,1,1x2,0.42857142857142855
2025_01,3120250129010008,2-3-7,3-2-7,1300.5,0.0005738733702306503,0,2-1-3,2,2-2-1,2,追-逃-両,追,1,0,2x2,0.42857142857142855
2025_01,3120250129010008,2-3-7,3-7-2,3455.7,0.0002159684920522501,0,2-3-1,2,2-1-2,2,追-両-逃,追,1,0,2x2,0.42857142857142855
2025_01,3120250129010008,2-3-7,7-2-3,3128.0,0.00023859409142741714,0,3-1-2,3,1-2-2,1,両-逃-追,両,1,0,3x1,0.42857142857142855
2025_01,3120250129010008,2-3-7,7-3-2,5582.4,0.00013369201740917182,0,3-2-1,3,1-2-2,1,両-追-逃,両,1,0,3x1,0.42857142857142855
2025_01,3120250129010009,1-2-7,1-2-7,428.1,0.0017491774533465471,0,1-2-3,1,1-1-1,1,両-両-追,両,0,0,1x1,0.2857142857142857
2025_01,3120250129010009,1-2-7,1-7-2,881.5,0.0008494870876660883,0,1-3-2,1,1-1-1,1,両-追-両,両,0,0,1x1,0.2857142857142857
2025_01,3120250129010009,1-2-7,2-1-7,632.0,0.0011848463097747734,0,2-1-3,2,1-1-1,1,両-両-追,両,0,0,2x1,0.2857142857142857
2025_01,3120250129010009,1-2-7,2-7-1,1448.2,0.0005170714457793514,0,2-3-1,2,1-1-1,1,両-追-両,両,0,0,2x1,0.2857142857142857
2025_01,3120250129010009,1-2-7,7-1-2,993.8,0.000753494533887761,0,3-1-2,3,1-1-1,1,追-両-両,追,0,0,3x1,0.2857142857142857
2025_01,3120250129010009,1-2-7,7-2-1,1151.9,0.0006500762807341408,0,3-2-1,3,1-1-1,1,追-両-両,追,0,0,3x1,0.2857142857142857
2025_01,3120250129020003,1-2-4,1-2-4,25.9,0.028925495402859998,0,1-2-3,1,2-1-1,2,逃-追-追,逃,1,1,1x2,0.05714285714285714
2025_01,3120250129020003,1-2-4,1-4-2,159.3,0.004702889710822812,0,1-3-2,1,2-1-1,2,逃-追-追,逃,1,1,1x2,0.05714285714285714
2025_01,3120250129020003,1-2-4,2-1-4,31.6,0.023707921865002337,0,2-1-3,2,1-2-1,1,追-逃-追,追,1,0,2x1,0.05714285714285714
2025_01,3120250129020003,1-2-4,2-4-1,146.9,0.005099866105745908,0,2-3-1,2,1-1-2,1,追-追-逃,追,1,0,2x1,0.05714285714285714
2025_01,3120250129020003,1-2-4,4-1-2,330.0,0.0022702131240426486,0,3-1-2,3,1-2-1,1,追-逃-追,追,1,0,3x1,0.05714285714285714
2025_01,3120250129020003,1-2-4,4-2-1,347.1,0.0021583702994355343,0,3-2-1,3,1-1-2,1,追-追-逃,追,1,0,3x1,0.05714285714285714
2025_01,3120250129020003,1-2-5,1-2-5,173.1,0.004327962628157562,0,1-2-3,1,2-1-2,2,逃-追-追,逃,1,1,1x2,0.11428571428571428
2025_01,3120250129020003,1-2-5,1-5-2,909.9,0.0008233545784526586,0,1-3-2,1,2-2-1,2,逃-追-追,逃,1,1,1x2,0.11428571428571428
2025_01,3120250129020003,1-2-5,2-1-5,171.8,0.004360712054331048,0,2-1-3,2,1-2-2,1,追-逃-追,追,1,0,2x1,0.11428571428571428
2025_01,3120250129020003,1-2-5,2-5-1,772.4,0.0009699253378224677,0,2-3-1,2,1-2-2,1,追-追-逃,追,1,0,2x1,0.11428571428571428
2025_01,3120250129020003,1-2-5,5-1-2,2214.0,0.000338378649925056,0,3-1-2,3,2-2-1,2,追-逃-追,追,1,0,3x2,0.11428571428571428
2025_01,3120250129020003,1-2-5,5-2-1,2510.6,0.00029840290406041347,0,3-2-1,3,2-1-2,2,追-追-逃,追,1,0,3x2,0.11428571428571428
2025_01,3120250129020003,2-3-4,2-3-4,115.6,0.0064807122053120595,0,1-2-3,1,1-1-1,1,追-逃-追,追,1,0,1x1,0.17142857142857143
2025_01,3120250129020003,2-3-4,2-4-3,236.2,0.0031717626203813464,0,1-3-2,1,1-1-1,1,追-追-逃,追,1,0,1x1,0.17142857142857143
2025_01,3120250129020003,2-3-4,3-2-4,82.4,0.009091872948229053,0,2-1-3,2,1-1-1,1,逃-追-追,逃,1,1,2x1,0.17142857142857143
2025_01,3120250129020003,2-3-4,3-4-2,43.9,0.01706538339257572,0,2-3-1,2,1-1-1,1,逃-追-追,逃,1,1,2x1,0.17142857142857143
2025_01,3120250129020003,2-3-4,4-2-3,271.4,0.0027603917867873033,0,3-1-2,3,1-1-1,1,追-追-逃,追,1,0,3x1,0.17142857142857143
2025_01,3120250129020003,2-3-4,4-3-2,77.3,0.009691724850376119,0,3-2-1,3,1-1-1,1,追-逃-追,追,1,0,3x1,0.17142857142857143
2025_01,3120250129020003,2-3-5,2-3-5,447.0,0.001675996266071754,0,1-2-3,1,1-1-2,1,追-逃-追,追,1,0,1x1,0.22857142857142856
2025_01,3120250129020003,2-3-5,2-5-3,1606.7,0.0004662789138819157,0,1-3-2,1,1-2-1,1,追-追-逃,追,1,0,1x1,0.22857142857142856
2025_01,3120250129020003,2-3-5,3-2-5,257.9,0.002904886897766863,0,2-1-3,2,1-1-2,1,逃-追-追,逃,1,1,2x1,0.22857142857142856
2025_01,3120250129020003,2-3-5,3-5-2,697.7,0.0010737714360528508,0,2-3-1,2,1-2-1,1,逃-追-追,逃,1,1,2x1,0.22857142857142856
2025_01,3120250129020003,2-3-5,5-2-3,3195.3,0.00023446009167654803,0,3-1-2,3,2-1-1,2,追-追-逃,追,1,0,3x2,0.22857142857142856
2025_01,3120250129020003,2-3-5,5-3-2,2991.3,0.0002504497479136409,0,3-2-1,3,2-1-1,2,追-逃-追,追,1,0,3x2,0.22857142857142856
2025_01,3120250129020004,1-2-3,1-2-3,6.5,0.1151262644649423,0,1-2-3,1,1-2-1,1,追-両-両,追,0,0,1x1,0.02857142857142857
2025_01,3120250129020004,1-2-3,1-3-2,11.9,0.06288409403547268,1,1-3-2,1,1-1-2,1,追-両-両,追,0,0,1x1,0.02857142857142857
2025_01,3120250129020004,1-2-3,2-1-3,17.3,0.04325553289145231,0,2-1-3,2,2-1-1,2,両-追-両,両,0,0,2x2,0.02857142857142857
2025_01,3120250129020004,1-2-3,2-3-1,50.6,0.014788947016247528,0,2-3-1,2,2-1-1,2,両-両-追,両,0,0,2x2,0.02857142857142857
2025_01,3120250129020004,1-2-3,3-1-2,16.1,0.04647954776534937,0,3-1-2,3,1-1-2,1,両-追-両,両,0,0,3x1,0.02857142857142857
2025_01,3120250129020004,1-2-3,3-2-1,30.9,0.024217498997479773,0,3-2-1,3,1-2-1,1,両-両-追,両,0,0,3x1,0.02857142857142857
2025_01,3120250129020004,1-2-4,1-2-4,16.9,0.04427933248651627,0,1-2-3,1,1-2-2,1,追-両-追,追,0,0,1x1,0.05714285714285714
2025_01,3120250129020004,1-2-4,1-4-2,65.7,0.011389965281919708,0,1-3-2,1,1-2-2,1,追-追-両,追,0,0,1x1,0.05714285714285714
2025_01,3120250129020004,1-2-4,2-1-4,41.9,0.01785968303155429,0,2-1-3,2,2-1-2,2,両-追-追,両,0,0,2x2,0.05714285714285714
2025_01,3120250129020004,1-2-4,2-4-1,246.4,0.00303701590512226,0,2-3-1,2,2-2-1,2,両-追-追,両,0,0,2x2,0.05714285714285714
2025_01,3120250129020004,1-2-4,4-1-2,266.8,0.0028048002961848758,0,3-1-2,3,2-1-2,2,追-追-両,追,0,0,3x2,0.05714285714285714
2025_01,3120250129020004,1-2-4,4-2-1,408.6,0.001831426135639072,0,3-2-1,3,2-2-1,2,追-両-追,追,0,0,3x2,0.05714285714285714
2025_01,3120250129020004,2-3-5,2-3-5,223.6,0.0033466937344459966,0,1-2-3,1,2-1-2,2,両-両-両,両,0,0,1x2,0.22857142857142856
2025_01,3120250129020004,2-3-5,2-5-3,668.5,0.001119402721050299,0,1-3-2,1,2-2-1,2,両-両-両,両,0,0,1x2,0.22857142857142856
2025_01,3120250129020004,2-3-5,3-2-5,207.1,0.003613330367079309,0,2-1-3,2,1-2-2,1,両-両-両,両,0,0,2x1,0.22857142857142856
2025_01,3120250129020004,2-3-5,3-5-2,499.1,0.0014993402504951407,0,2-3-1,2,1-2-2,1,両-両-両,両,0,0,2x1,0.22857142857142856
2025_01,3120250129020004,2-3-5,5-2-3,426.2,0.0017557970882734043,0,3-1-2,3,2-2-1,2,両-両-両,両,0,0,3x2,0.22857142857142856
2025_01,3120250129020004,2-3-5,5-3-2,730.9,0.0010238346135204885,0,3-2-1,3,2-1-2,2,両-両-両,両,0,0,3x2,0.22857142857142856
2025_01,3120250129020004,2-4-5,2-4-5,434.9,0.0017206730720214418,0,1-2-3,1,2-2-2,2,両-追-両,両,0,0,1x2,0.37142857142857144
2025_01,3120250129020004,2-4-5,2-5-4,498.3,0.001501747379133303,0,1-3-2,1,2-2-2,2,両-両-追,両,0,0,1x2,0.37142857142857144
2025_01,3120250129020004,2-4-5,4-2-5,743.7,0.0010062131491490182,0,2-1-3,2,2-2-2,2,追-両-両,追,0,0,2x2,0.37142857142857144
2025_01,3120250129020004,2-4-5,4-5-2,289.3,0.002586659934400708,0,2-3-1,2,2-2-2,2,追-両-両,追,0,0,2x2,0.37142857142857144
2025_01,3120250129020004,2-4-5,5-2-4,315.4,0.0023726084940460523,0,3-1-2,3,2-2-2,2,両-両-追,両,0,0,3x2,0.37142857142857144
2025_01,3120250129020004,2-4-5,5-4-2,170.0,0.004401886582483088,0,3-2-1,3,2-2-2,2,両-追-両,両,0,0,3x2,0.37142857142857144
2025_01,3120250129020006,1-3-4,1-3-4,45.8,0.01634937574849522,0,1-2-3,1,1-2-1,1,両-追-追,両,0,0,1x1,0.14285714285714285
2025_01,3120250129020006,1-3-4,1-4-3,9.6,0.07800014680011261,1,1-3-2,1,1-1-2,1,両-追-追,両,0,0,1x1,0.14285714285714285
2025_01,3120250129020006,1-3-4,3-1-4,173.4,0.004318347227687896,0,2-1-3,2,2-1-1,2,追-両-追,追,0,0,2x2,0.14285714285714285
2025_01,3120250129020006,1-3-4,3-4-1,128.2,0.005840884627777544,0,2-3-1,2,2-1-1,2,追-追-両,追,0,0,2x2,0.14285714285714285
2025_01,3120250129020006,1-3-4,4-1-3,18.6,0.040258140283929086,0,3-1-2,3,1-1-2,1,追-両-追,追,0,0,3x1,0.14285714285714285
2025_01,3120250129020006,1-3-4,4-3-1,51.1,0.014653647931136615,0,3-2-1,3,1-2-1,1,追-追-両,追,0,0,3x1,0.14285714285714285
2025_01,3120250129020006,1-4-5,1-4-5,80.8,0.009267344174270805,0,1-2-3,1,1-1-1,1,両-追-追,両,0,0,1x1,0.22857142857142856
2025_01,3120250129020006,1-4-5,1-5-4,283.3,0.0026431394609286304,0,1-3-2,1,1-1-1,1,両-追-追,両,0,0,1x1,0.22857142857142856
2025_01,3120250129020006,1-4-5,4-1-5,181.2,0.004132458108615238,0,2-1-3,2,1-1-1,1,追-両-追,追,0,0,2x1,0.22857142857142856
2025_01,3120250129020006,1-4-5,4-5-1,699.2,0.0010709402306651617,0,2-3-1,2,1-1-1,1,追-追-両,追,0,0,2x1,0.22857142857142856
2025_01,3120250129020006,1-4-5,5-1-4,880.9,0.0008500413319117733,0,3-1-2,3,1-1-1,1,追-両-追,追,0,0,3x1,0.22857142857142856
2025_01,3120250129020006,1-4-5,5-4-1,1054.3,0.0007102356153666708,0,3-2-1,3,1-1-1,1,追-追-両,追,0,0,3x1,0.22857142857142856
2025_01,3120250129020006,2-3-4,2-3-4,252.9,0.002960859665010206,0,1-2-3,1,2-2-1,2,逃-追-追,逃,1,1,1x2,0.34285714285714286
2025_01,3120250129020006,2-3-4,2-4-3,110.9,0.006752041562498476,0,1-3-2,1,2-1-2,2,逃-追-追,逃,1,1,1x2,0.34285714285714286
2025_01,3120250129020006,2-3-4,3-2-4,484.8,0.0015445573623784673,0,2-1-3,2,2-2-1,2,追-逃-追,追,1,0,2x2,0.34285714285714286
2025_01,3120250129020006,2-3-4,3-4-2,339.2,0.0022075513245314892,0,2-3-1,2,2-1-2,2,追-追-逃,追,1,0,2x2,0.34285714285714286
2025_01,3120250129020006,2-3-4,4-2-3,217.2,0.003447520300557464,0,3-1-2,3,1-2-2,1,追-逃-追,追,1,0,3x1,0.34285714285714286
2025_01,3120250129020006,2-3-4,4-3-2,185.3,0.004041022176368489,0,3-2-1,3,1-2-2,1,追-追-逃,追,1,0,3x1,0.34285714285714286
2025_01,3120250129020006,2-4-5,2-4-5,281.9,0.0026562660847147253,0,1-2-3,1,2-1-1,2,逃-追-追,逃,1,1,1x2,0.42857142857142855
2025_01,3120250129020006,2-4-5,2-5-4,322.7,0.0023204258112211997,0,1-3-2,1,2-1-1,2,逃-追-追,逃,1,1,1x2,0.42857142857142855
2025_01,3120250129020006,2-4-5,4-2-5,470.4,0.001591839730614543,0,2-1-3,2,1-2-1,1,追-逃-追,追,1,0,2x1,0.42857142857142855
2025_01,3120250129020006,2-4-5,4-5-2,912.4,0.0008206942232366079,0,2-3-1,2,1-1-2,1,追-追-逃,追,1,0,2x1,0.42857142857142855
2025_01,3120250129020006,2-4-5,5-2-4,662.9,0.0011295842650189789,0,3-1-2,3,1-2-1,1,追-逃-追,追,1,0,3x1,0.42857142857142855
2025_01,3120250129020006,2-4-5,5-4-2,1248.6,0.0005997128057673242,0,3-2-1,3,1-1-2,1,追-追-逃,追,1,0,3x1,0.42857142857142855
2025_01,3120250129020007,1-3-6,1-3-6,197.0,0.003796973458293621,0,1-2-3,1,1-2-1,1,両-逃-追,両,1,0,1x1,0.22857142857142856
2025_01,3120250129020007,1-3-6,1-6-3,421.3,0.0017754658706001503,0,1-3-2,1,1-1-2,1,両-追-逃,両,1,0,1x1,0.22857142857142856
2025_01,3120250129020007,1-3-6,3-1-6,301.3,0.00248258802284714,0,2-1-3,2,2-1-1,2,逃-両-追,逃,1,1,2x2,0.22857142857142856
2025_01,3120250129020007,1-3-6,3-6-1,514.5,0.0014538460083262262,0,2-3-1,2,2-1-1,2,逃-追-両,逃,1,1,2x2,0.22857142857142856
2025_01,3120250129020007,1-3-6,6-1-3,1659.8,0.00045065897775867176,0,3-1-2,3,1-1-2,1,追-両-逃,追,1,0,3x1,0.22857142857142856
2025_01,3120250129020007,1-3-6,6-3-1,1143.4,0.0006541925584081191,0,3-2-1,3,1-2-1,1,追-逃-両,追,1,0,3x1,0.22857142857142856
2025_01,3120250129020007,1-4-6,1-4-6,62.8,0.011910888077768206,0,1-2-3,1,1-1-1,1,両-逃-追,両,1,0,1x1,0.2857142857142857
2025_01,3120250129020007,1-4-6,1-6-4,230.8,0.0032409175532228914,0,1-3-2,1,1-1-1,1,両-追-逃,両,1,0,1x1,0.2857142857142857
2025_01,3120250129020007,1-4-6,4-1-6,85.0,0.008800044368045216,0,2-1-3,2,1-1-1,1,逃-両-追,逃,1,1,2x1,0.2857142857142857
2025_01,3120250129020007,1-4-6,4-6-1,96.6,0.007743310261737509,0,2-3-1,2,1-1-1,1,逃-追-両,逃,1,1,2x1,0.2857142857142857
2025_01,3120250129020007,1-4-6,6-1-4,480.3,0.0015573678352776253,0,3-1-2,3,1-1-1,1,追-両-逃,追,1,0,3x1,0.2857142857142857
